Country,State,Year,Age Group,Type Of Area,Gender,"Unemployment Rate (Ur) (UOM:%(Percentage)), Scaling Factor:1"
India,Odisha,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Person,6.2
India,Odisha,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Male,4.7
India,Odisha,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Female,2.4
India,Odisha,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Person,3.9
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Male,22.5
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Female,26.4
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Person,23.7
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Male,21.0
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Female,26.1
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Person,22.7
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Male,21.7
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Female,26.2
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Person,23.2
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Male,7.9
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Female,4.9
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Person,6.5
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Male,5.1
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Female,7.3
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Person,5.8
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Male,6.2
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Female,6.0
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Person,6.1
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Male,6.6
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Female,4.7
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Person,5.9
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Male,4.7
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Female,7.0
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Person,5.4
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Male,5.5
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Female,5.8
India,Puducherry,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Person,5.6
India,Puducherry,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Male,6.6
India,Puducherry,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Female,4.7
India,Puducherry,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Person,5.9
India,Puducherry,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Male,4.7
India,Puducherry,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Female,7.0
India,Puducherry,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Person,5.4
India,Puducherry,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Male,5.5
India,Puducherry,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Female,5.8
India,Puducherry,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Person,5.6
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Male,16.2
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Female,26.5
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Person,18.7
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Male,13.6
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Female,20.9
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Person,15.3
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Male,15.3
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Female,24.5
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Person,17.5
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Male,6.0
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Female,9.3
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Person,6.9
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Male,5.4
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Female,9.2
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Person,6.3
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Male,5.7
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Female,9.3
India,Punjab,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Person,6.7
India,Punjab,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Male,5.3
India,Punjab,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Female,8.7
India,Punjab,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Person,6.2
India,Punjab,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Male,5.1
India,Punjab,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Female,8.8
India,Punjab,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Person,6.0
India,Punjab,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Male,5.2
India,Punjab,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Female,8.7
India,Punjab,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Person,6.1
India,Punjab,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Male,5.3
India,Punjab,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Female,8.7
India,Punjab,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Person,6.2
India,Punjab,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Male,5.1
India,Punjab,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Female,8.8
India,Punjab,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Person,6.0
India,Punjab,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Male,5.2
India,Punjab,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Female,8.7
India,Punjab,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Person,6.1
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Male,12.1
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Female,5.7
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Person,9.6
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Male,21.5
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Female,34.1
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Person,24.1
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Male,14.4
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Female,9.0
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Person,12.5
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Male,5.2
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Female,2.0
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Person,3.8
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Male,8.1
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Female,11.9
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Person,9.0
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Male,6.0
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Female,3.2
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Person,4.9
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Male,4.6
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Female,1.7
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Person,3.4
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Male,7.7
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Female,11.3
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Person,8.5
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Male,5.4
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Female,2.9
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Person,4.4
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Male,4.6
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Female,1.7
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Person,3.4
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Male,7.7
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Female,11.3
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Person,8.5
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Male,5.4
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Female,2.9
India,Rajasthan,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Person,4.4
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Male,6.5
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Female,16.0
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Person,11.2
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Male,5.6
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Female,10.0
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Person,7.0
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Male,6.2
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Female,15.0
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Person,10.2
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Male,1.6
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Female,3.3
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Person,2.4
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Male,1.7
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Female,3.9
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Person,2.3
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Male,1.6
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Female,3.4
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Person,2.4
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Male,1.4
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Female,3.1
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Person,2.2
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Male,1.7
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Female,3.9
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Person,2.2
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Male,1.5
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Female,3.1
India,Sikkim,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Person,2.2
India,Sikkim,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Male,1.4
India,Sikkim,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Female,3.1
India,Sikkim,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Person,2.2
India,Sikkim,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Male,1.7
India,Sikkim,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Female,3.9
India,Sikkim,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Person,2.2
India,Sikkim,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Male,1.5
India,Sikkim,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Female,3.1
India,Sikkim,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Person,2.2
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Male,16.7
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Female,25.9
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Person,19.5
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Male,13.5
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Female,21.0
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Person,15.3
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Male,15.1
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Female,23.8
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Person,17.5
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Male,4.4
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Female,4.2
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Person,4.3
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Male,4.7
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Female,7.7
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Person,5.6
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Male,4.5
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Female,5.3
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Person,4.8
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Male,4.0
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Female,3.7
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Person,3.8
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Male,4.3
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Female,7.0
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Person,5.1
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Male,4.1
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Female,4.7
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Person,4.3
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Male,4.0
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Female,3.7
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Person,3.8
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Male,4.3
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Female,7.0
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Person,5.1
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Male,4.1
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Female,4.7
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Person,4.3
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Male,9.7
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Female,9.8
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Person,9.7
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Male,23.6
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Female,30.5
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Person,25.4
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Male,14.7
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Female,16.2
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Person,15.1
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Male,3.5
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Female,2.2
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Person,3.0
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Male,7.4
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Female,9.8
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Person,8.0
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Male,4.9
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Female,4.0
India,Telangana,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Person,4.6
India,Telangana,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Male,3.3
India,Telangana,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Female,2.1
India,Telangana,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Person,2.8
India,Telangana,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Male,7.1
India,Telangana,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Female,9.6
India,Telangana,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Person,7.8
India,Telangana,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Male,4.7
India,Telangana,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Female,3.8
India,Telangana,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Person,4.4
India,Telangana,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Male,3.3
India,Telangana,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Female,2.1
India,Telangana,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Person,2.8
India,Telangana,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Male,7.1
India,Telangana,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Female,9.6
India,Telangana,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Person,7.8
India,Telangana,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Male,4.7
India,Telangana,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Female,3.8
India,Telangana,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Person,4.4
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Male,2.7
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Female,14.2
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Person,6.5
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Male,1.4
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Female,8.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Person,3.0
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Male,1.9
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Female,11.0
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Person,4.4
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Male,3.5
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Female,6.8
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Person,4.6
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Male,0.5
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Female,5.7
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Person,1.4
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Male,1.4
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Female,6.3
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Person,2.6
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Male,3.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Female,6.0
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Person,4.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Male,0.5
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Female,5.6
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Person,1.4
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Male,1.4
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Female,5.9
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Person,2.5
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Male,3.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Female,6.0
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Person,4.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Male,0.5
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Female,5.6
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",all ages,Urban,Person,1.4
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Male,1.4
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Female,5.9
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2022",all ages,Rural+Urban,Person,2.5
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Male,5.4
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Female,3.9
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-29,Rural,Person,5.0
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Male,11.2
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Female,15.9
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-29,Urban,Person,12.3
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Male,6.3
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Female,5.6
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-29,Rural+Urban,Person,6.1
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Male,1.5
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Female,0.7
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-59,Rural,Person,1.2
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Male,2.9
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Female,4.0
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-59,Urban,Person,3.2
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Male,1.7
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Female,1.2
India,Tripura,"PLFS Year (Jul - Jun), 2022",15-59,Rural+Urban,Person,1.5
India,Tripura,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Male,1.3
India,Tripura,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Female,0.6
India,Tripura,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural,Person,1.1
India,Tripura,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Male,2.6
India,Tripura,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Female,3.8
India,Tripura,"PLFS Year (Jul - Jun), 2022",15 years and above,Urban,Person,3.0
India,Tripura,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Male,1.5
India,Tripura,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Female,1.1
India,Tripura,"PLFS Year (Jul - Jun), 2022",15 years and above,Rural+Urban,Person,1.4
India,Tripura,"PLFS Year (Jul - Jun), 2022",all ages,Rural,Male,1.3
